datetime,loading_MW,unloading_MW,YearlyEfc_counter,efc_per_timestep,curren state of health,intraday_price_EUR_per_MWh,YearlyEfc_Calculated
2027-06-01 00:00:00,0.0,0.0,0.0,0.0,1,1.110.158.789,0.0
2027-06-01 00:15:00,0.0,0.0,0.0,0.0,1,1.187.973.777,0.0
2027-06-01 00:30:00,0.0,0.0,0.0,0.0,1,1.140.231.855,0.0
2027-06-01 00:45:00,0.0,0.0,0.0,0.0,1,1.255.828.362,0.0
2027-06-01 01:00:00,0.0,0.0,0.0,0.0,1,1.191.789.056,0.0
2027-06-01 01:15:00,0.0,0.0,0.0,0.0,1,1.202.729.032,0.0
2027-06-01 01:30:00,0.0,254.0,0.066938,0.066938,1,1.267.651.003,0.066938
2027-06-01 01:45:00,0.0,0.0,0.066938,0.0,1,1.027.778.603,0.066938
2027-06-01 02:00:00,0.0,0.0,0.066938,0.0,1,1.105.179.798,0.066938
2027-06-01 02:15:00,0.0,0.0,0.066938,0.0,1,1.191.669.216,0.066938
2027-06-01 02:30:00,249.0,0.0,0.124145,0.057208,1,602.017.181,0.124146
2027-06-01 02:45:00,42.351227,0.0,0.133876,0.00973,1,7.805.921.827,0.133876
2027-06-01 03:00:00,249.0,0.0,0.191083,0.057208,1,5.987.789.757,0.191084
2027-06-01 03:15:00,249.0,0.0,0.248291,0.057208,1,3.005.165.566,0.248292
2027-06-01 03:30:00,0.0,0.0,0.248291,0.0,1,1.293.191.825,0.248292
2027-06-01 03:45:00,0.0,0.0,0.248291,0.0,1,1.239.659.229,0.248292
2027-06-01 04:00:00,0.0,0.0,0.248291,0.0,1,8.551.292.103,0.248292
2027-06-01 04:15:00,0.0,0.0,0.248291,0.0,1,1.087.376.122,0.248292
2027-06-01 04:30:00,0.0,0.0,0.248291,0.0,1,1.157.229.148,0.248292
2027-06-01 04:45:00,0.0,0.0,0.248291,0.0,1,1.182.470.372,0.248292
2027-06-01 05:00:00,0.0,0.0,0.248291,0.0,1,9.777.982.149,0.248292
2027-06-01 05:15:00,0.0,0.0,0.248291,0.0,1,8.102.211.501,0.248292
2027-06-01 05:30:00,0.0,72.633572,0.267432,0.019141,1,1.294.158.609,0.26743300000000003
2027-06-01 05:45:00,0.0,0.0,0.267432,0.0,1,1.269.470.491,0.26743300000000003
2027-06-01 06:00:00,0.0,0.0,0.267432,0.0,1,1.092.739.061,0.26743300000000003
2027-06-01 06:15:00,0.0,254.0,0.33437,0.066938,1,1.425.968.381,0.33437100000000003
2027-06-01 06:30:00,0.0,254.0,0.401308,0.066938,1,139.051.659,0.401309
2027-06-01 06:45:00,0.0,254.0,0.468246,0.066938,1,1.332.775.779,0.468247
2027-06-01 07:00:00,0.0,0.0,0.468246,0.0,1,11.067.187,0.468247
2027-06-01 07:15:00,0.0,0.0,0.468246,0.0,1,1.193.096.921,0.468247
2027-06-01 07:30:00,0.0,0.0,0.468246,0.0,1,1.202.681.787,0.468247
2027-06-01 07:45:00,0.0,0.0,0.468246,0.0,1,9.452.790.381,0.468247
2027-06-01 08:00:00,0.0,0.0,0.468246,0.0,1,1.161.770.379,0.468247
2027-06-01 08:15:00,0.0,0.0,0.468246,0.0,1,117.284.287,0.468247
2027-06-01 08:30:00,0.0,0.0,0.468246,0.0,1,1.105.205.955,0.468247
2027-06-01 08:45:00,0.0,0.0,0.468246,0.0,1,1.060.002.214,0.468247
2027-06-01 08:45:00,0.0,0.0,0.468246,0.0,1,1.060.002.214,0.468247
2027-06-01 09:15:00,0.0,0.0,0.468246,0.0,1,1.019.226.316,0.468247
2027-06-01 09:30:00,0.0,0.0,0.468246,0.0,1,942.541.509,0.468247
2027-06-01 09:45:00,0.0,0.0,0.468246,0.0,1,1.237.325.813,0.468247
2027-06-01 10:00:00,0.0,254.0,0.535184,0.066938,1,1.387.944.647,0.535185
2027-06-01 10:15:00,0.0,0.0,0.535184,0.0,1,1.043.556.528,0.535185
2027-06-01 10:30:00,0.0,0.0,0.535184,0.0,1,8.295.285.832,0.535185
2027-06-01 10:45:00,0.0,0.0,0.535184,0.0,1,97.148.716,0.535185
2027-06-01 11:00:00,0.0,0.0,0.535184,0.0,1,7.559.831.133,0.535185
2027-06-01 11:15:00,249.0,0.0,0.592391,0.057208,1,5.379.211.817,0.5923930000000001
2027-06-01 11:30:00,249.0,0.0,0.649599,0.057208,1,5.499.942.185,0.6496010000000001
2027-06-01 11:45:00,0.0,0.0,0.649599,0.0,1,7.988.061.943,0.6496010000000001
2027-06-01 12:00:00,0.0,0.0,0.649599,0.0,1,7.572.967.401,0.6496010000000001
2027-06-01 12:15:00,249.0,0.0,0.706807,0.057208,1,6.921.483.414,0.7068090000000001
2027-06-01 12:30:00,0.0,0.0,0.706807,0.0,1,1.227.391.799,0.7068090000000001
2027-06-01 12:45:00,237.791933,0.0,0.761439,0.054633,1,725.354.522,0.7614420000000002
2027-06-01 13:00:00,0.0,254.0,0.828377,0.066938,1,14.710.857,0.8283800000000001
2027-06-01 13:15:00,0.0,0.0,0.828377,0.0,1,9.095.078.283,0.8283800000000001
2027-06-01 13:30:00,0.0,0.0,0.828377,0.0,1,1.090.076.432,0.8283800000000001
2027-06-01 13:45:00,0.0,0.0,0.828377,0.0,1,8.110.241.909,0.8283800000000001
2027-06-01 14:00:00,0.0,0.0,0.828377,0.0,1,1.006.114.362,0.8283800000000001
2027-06-01 14:15:00,0.0,0.0,0.828377,0.0,1,1.076.155.444,0.8283800000000001
2027-06-01 14:30:00,249.0,0.0,0.885585,0.057208,1,-1.147.461.065,0.8855880000000002
2027-06-01 14:45:00,249.0,0.0,0.942792,0.057208,1,3.594.234.996,0.9427960000000002
2027-06-01 15:00:00,249.0,0.0,1.0,0.057208,1,-3.623.362.942,1.0000040000000001
2027-06-01 15:15:00,249.0,0.0,1.057208,0.057208,1,1.617.769.415,1.057212
2027-06-01 15:30:00,0.0,0.0,1.057208,0.0,1,7.414.086.545,1.057212
2027-06-01 15:45:00,0.0,0.0,1.057208,0.0,1,820.603.411,1.057212
2027-06-01 16:00:00,0.0,0.0,1.057208,0.0,1,1.318.849.031,1.057212
2027-06-01 16:15:00,0.0,0.0,1.057208,0.0,1,115.371.462,1.057212
2027-06-01 16:30:00,0.0,0.0,1.057208,0.0,1,1.017.830.646,1.057212
2027-06-01 16:45:00,0.0,0.0,1.057208,0.0,1,8.956.197.972,1.057212
2027-06-01 17:00:00,0.0,23.004849,1.117833,0.060626,1,1.484.672.519,1.117838
2027-06-01 17:15:00,0.0,254.0,1.184771,0.066938,1,1.620.665.156,1.184776
2027-06-01 17:30:00,0.0,0.0,1.184771,0.0,1,9.485.988.265,1.184776
2027-06-01 17:45:00,0.0,0.0,1.184771,0.0,1,1.418.495.689,1.184776
2027-06-01 18:00:00,0.0,0.0,1.184771,0.0,1,1.126.125.116,1.184776
2027-06-01 18:15:00,0.0,0.0,1.184771,0.0,1,1.034.195.439,1.184776
2027-06-01 18:30:00,0.0,0.0,1.184771,0.0,1,1.337.759.495,1.184776
2027-06-01 18:45:00,0.0,0.0,1.184771,0.0,1,1.228.398.912,1.184776
2027-06-01 19:00:00,0.0,0.0,1.184771,0.0,1,1.153.350.492,1.184776
2027-06-01 19:15:00,0.0,0.0,1.184771,0.0,1,1.010.822.562,1.184776
2027-06-01 19:30:00,0.0,0.0,1.184771,0.0,1,1.383.311.232,1.184776
2027-06-01 19:45:00,0.0,0.0,1.184771,0.0,1,1.224.635.487,1.184776
2027-06-01 20:00:00,0.0,254.0,1.251709,0.066938,1,1.707.764.373,1.251714
2027-06-01 20:15:00,0.0,0.0,1.251709,0.0,1,1.475.554.336,1.251714
2027-06-01 20:30:00,0.0,254.0,1.318647,0.066938,1,1.497.577.174,1.318652
2027-06-01 20:45:00,0.0,254.0,1.385585,0.066938,1,1.485.224.473,1.3855899999999999
2027-06-01 21:00:00,0.0,0.0,1.385585,0.0,1,1.435.246.735,1.3855899999999999
2027-06-01 21:15:00,0.0,0.0,1.385585,0.0,1,1.330.604.838,1.3855899999999999
2027-06-01 21:30:00,249.0,0.0,1.442792,0.057208,1,3.927.548.204,1.4427979999999998
2027-06-01 21:45:00,0.0,0.0,1.442792,0.0,1,1.136.992.843,1.4427979999999998
2027-06-01 22:00:00,0.0,0.0,1.442792,0.0,1,1.049.959.422,1.4427979999999998
2027-06-01 22:15:00,0.0,0.0,1.442792,0.0,1,7.605.228.461,1.4427979999999998
2027-06-01 22:30:00,0.0,0.0,1.442792,0.0,1,7.766.215.729,1.4427979999999998
2027-06-01 22:45:00,0.0,0.0,1.442792,0.0,1,9.904.476.342,1.4427979999999998
2027-06-01 23:00:00,249.0,0.0,1.5,0.057208,1,5.518.395.185,1.5000059999999997
2027-06-01 23:15:00,0.0,0.0,1.5,0.0,1,7.769.855.858,1.5000059999999997
2027-06-01 23:30:00,0.0,0.0,1.5,0.0,1,1.131.409.468,1.5000059999999997
2027-06-01 23:45:00,0.0,0.0,1.5,0.0,1,6.758.780.365,1.5000059999999997
2027-06-02 00:00:00,0.0,0.0,1.5,0.0,1,1.398.609.223,1.5000059999999997
2027-06-02 00:15:00,0.0,0.0,1.5,0.0,1,120.214.827,1.5000059999999997
2027-06-02 00:30:00,0.0,0.0,1.5,0.0,1,1.076.914.237,1.5000059999999997
2027-06-02 00:45:00,0.0,0.0,1.5,0.0,1,7.389.101.133,1.5000059999999997
2027-06-02 01:00:00,0.0,0.0,1.5,0.0,1,9.289.322.202,1.5000059999999997
2027-06-02 01:15:00,0.0,0.0,1.5,0.0,1,1.003.421.427,1.5000059999999997
2027-06-02 01:30:00,0.0,0.0,1.5,0.0,1,1.467.851.182,1.5000059999999997
2027-06-02 01:45:00,0.0,0.0,1.5,0.0,1,1.545.131.616,1.5000059999999997
2027-06-02 02:00:00,0.0,254.0,1.566938,0.066938,1,1.892.486.803,1.5669439999999997
2027-06-02 02:15:00,0.0,0.0,1.566938,0.0,1,1.234.468.099,1.5669439999999997
2027-06-02 02:30:00,0.0,0.0,1.566938,0.0,1,1.399.845.645,1.5669439999999997
2027-06-02 02:45:00,0.0,254.0,1.633876,0.066938,1,1.540.046.497,1.6338819999999996
2027-06-02 03:00:00,0.0,0.0,1.633876,0.0,1,1.343.122.319,1.6338819999999996
2027-06-02 03:15:00,0.0,0.0,1.633876,0.0,1,1.392.133.273,1.6338819999999996
2027-06-02 03:30:00,0.0,19.312669,1.684771,0.050896,1,1.514.725.765,1.6847779999999997
2027-06-02 03:45:00,0.0,0.0,1.684771,0.0,1,1.339.973.071,1.6847779999999997
2027-06-02 04:00:00,0.0,0.0,1.684771,0.0,1,126.038.342,1.6847779999999997
2027-06-02 04:15:00,0.0,0.0,1.684771,0.0,1,1.001.965.952,1.6847779999999997
2027-06-02 04:30:00,0.0,0.0,1.684771,0.0,1,133.443.625,1.6847779999999997
2027-06-02 04:45:00,0.0,0.0,1.684771,0.0,1,9.923.931.846,1.6847779999999997
2027-06-02 05:00:00,0.0,0.0,1.684771,0.0,1,1.182.887.506,1.6847779999999997
2027-06-02 05:15:00,0.0,0.0,1.684771,0.0,1,9.668.097.268,1.6847779999999997
2027-06-02 05:30:00,0.0,0.0,1.684771,0.0,1,1.398.810.876,1.6847779999999997
2027-06-02 05:45:00,0.0,0.0,1.684771,0.0,1,1.381.712.986,1.6847779999999997
2027-06-02 06:00:00,0.0,0.0,1.684771,0.0,1,1.482.800.025,1.6847779999999997
2027-06-02 06:15:00,0.0,254.0,1.751709,0.066938,1,2.096.748.855,1.7517159999999996
2027-06-02 06:30:00,0.0,0.0,1.751709,0.0,1,1.495.363.597,1.7517159999999996
2027-06-02 06:45:00,0.0,0.0,1.751709,0.0,1,1.276.459.216,1.7517159999999996
2027-06-02 07:00:00,0.0,0.0,1.751709,0.0,1,9.118.791.551,1.7517159999999996
2027-06-02 07:15:00,249.0,0.0,1.808917,0.057208,1,1.733.858.302,1.8089239999999995
2027-06-02 07:30:00,0.0,0.0,1.808917,0.0,1,5.431.289.053,1.8089239999999995
2027-06-02 07:45:00,0.0,0.0,1.808917,0.0,1,5.308.008.636,1.8089239999999995
2027-06-02 08:00:00,0.0,0.0,1.808917,0.0,1,7.195.760.621,1.8089239999999995
2027-06-02 08:15:00,195.490574,0.0,1.853831,0.044914,1,2.640.204.323,1.8538379999999994
2027-06-02 08:30:00,0.0,0.0,1.853831,0.0,1,5.805.250.944,1.8538379999999994
2027-06-02 08:45:00,0.0,0.0,1.853831,0.0,1,8.224.468.672,1.8538379999999994
2027-06-02 09:00:00,249.0,0.0,1.911038,0.057208,1,-1.520.926.314,1.9110459999999994
2027-06-02 09:15:00,0.0,0.0,1.911038,0.0,1,390.528.223,1.9110459999999994
2027-06-02 09:30:00,0.0,0.0,1.911038,0.0,1,3.152.337.858,1.9110459999999994
2027-06-02 09:45:00,249.0,0.0,1.968246,0.057208,1,2.362.866.596,1.9682539999999993
2027-06-02 10:00:00,0.0,0.0,1.968246,0.0,1,6.496.458.314,1.9682539999999993
2027-06-02 10:15:00,0.0,254.0,2.035184,0.066938,1,1.731.915.517,2.0351919999999994
2027-06-02 10:30:00,0.0,0.0,2.035184,0.0,1,102.381.145,2.0351919999999994
2027-06-02 10:45:00,0.0,0.0,2.035184,0.0,1,1.146.661.597,2.0351919999999994
2027-06-02 11:00:00,0.0,0.0,2.035184,0.0,1,744.870.983,2.0351919999999994
2027-06-02 11:15:00,0.0,0.0,2.035184,0.0,1,4.193.383.631,2.0351919999999994
2027-06-02 11:30:00,0.0,0.0,2.035184,0.0,1,7.180.236.779,2.0351919999999994
2027-06-02 11:45:00,0.0,0.0,2.035184,0.0,1,8.326.710.319,2.0351919999999994
2027-06-02 12:00:00,0.0,0.0,2.035184,0.0,1,762.913.186,2.0351919999999994
2027-06-02 12:15:00,0.0,0.0,2.035184,0.0,1,853.656.796,2.0351919999999994
2027-06-02 12:30:00,0.0,0.0,2.035184,0.0,1,4.368.705.563,2.0351919999999994
2027-06-02 12:45:00,0.0,0.0,2.035184,0.0,1,5.751.593.899,2.0351919999999994
2027-06-02 13:00:00,249.0,0.0,2.092391,0.057208,1,-7.859.947.609,2.0923999999999996
2027-06-02 13:15:00,249.0,0.0,2.149599,0.057208,1,3.039.849.922,2.1496079999999997
2027-06-02 13:30:00,249.0,0.0,2.206807,0.057208,1,9.526.564.352,2.206816
2027-06-02 13:45:00,249.0,0.0,2.264014,0.057208,1,2.652.293.146,2.264024
2027-06-02 14:00:00,249.0,0.0,2.321222,0.057208,1,-2.397.000.151,2.321232
2027-06-02 14:15:00,3.114316,0.0,2.328377,0.007155,1,2.985.394.331,2.328387
2027-06-02 14:30:00,0.0,0.0,2.328377,0.0,1,8.002.864.443,2.328387
2027-06-02 14:45:00,0.0,0.0,2.328377,0.0,1,9.131.708.881,2.328387
2027-06-02 15:00:00,0.0,0.0,2.328377,0.0,1,8.926.716.269,2.328387
2027-06-02 15:15:00,249.0,0.0,2.385585,0.057208,1,1.737.834.904,2.3855950000000004
2027-06-02 15:30:00,0.0,0.0,2.385585,0.0,1,5.461.768.652,2.3855950000000004
2027-06-02 15:45:00,0.0,0.0,2.385585,0.0,1,1.247.710.379,2.3855950000000004
2027-06-02 16:00:00,0.0,0.0,2.385585,0.0,1,8.977.588.195,2.3855950000000004
2027-06-02 16:15:00,0.0,0.0,2.385585,0.0,1,9.705.927.415,2.3855950000000004
2027-06-02 16:30:00,0.0,0.0,2.385585,0.0,1,1.150.910.949,2.3855950000000004
2027-06-02 16:45:00,0.0,254.0,2.452523,0.066938,1,1.353.199.219,2.4525330000000003
2027-06-02 17:00:00,0.0,0.0,2.452523,0.0,1,1.039.575.663,2.4525330000000003
2027-06-02 17:15:00,0.0,0.0,2.452523,0.0,1,8.065.410.362,2.4525330000000003
2027-06-02 17:30:00,0.0,254.0,251.946,0.066938,1,140.676.408,2.5194710000000002
2027-06-02 17:45:00,0.0,0.0,251.946,0.0,1,1.170.084.254,2.5194710000000002
2027-06-02 18:00:00,0.0,0.0,251.946,0.0,1,8.244.357.443,2.5194710000000002
2027-06-02 18:15:00,0.0,0.0,251.946,0.0,1,1.265.163.178,2.5194710000000002
2027-06-02 18:30:00,0.0,8.236129,2.541165,0.021705,1,1.268.488.728,2.541176
2027-06-02 18:45:00,0.0,254.0,2.608103,0.066938,1,1.409.937.525,2.608114
2027-06-02 19:00:00,0.0,0.0,2.608103,0.0,1,9.615.457.708,2.608114
2027-06-02 19:15:00,0.0,0.0,2.608103,0.0,1,1.175.955.244,2.608114
2027-06-02 19:30:00,0.0,0.0,2.608103,0.0,1,1.047.352.103,2.608114
2027-06-02 19:45:00,0.0,0.0,2.608103,0.0,1,1.254.984.875,2.608114
2027-06-02 20:00:00,0.0,0.0,2.608103,0.0,1,7.702.243.257,2.608114
2027-06-02 20:15:00,0.0,0.0,2.608103,0.0,1,1.047.186.632,2.608114
2027-06-02 20:30:00,0.0,0.0,2.608103,0.0,1,8.867.130.619,2.608114
2027-06-02 20:45:00,0.0,0.0,2.608103,0.0,1,1.218.887.794,2.608114
2027-06-02 21:00:00,0.0,0.0,2.608103,0.0,1,1.237.608.128,2.608114
2027-06-02 21:15:00,0.0,0.0,2.608103,0.0,1,1.267.823.848,2.608114
2027-06-02 21:30:00,0.0,0.0,2.608103,0.0,1,1.184.452.335,2.608114
2027-06-02 21:45:00,0.0,0.0,2.608103,0.0,1,1.168.055.046,2.608114
2027-06-02 22:00:00,0.0,0.0,2.608103,0.0,1,1.017.507.655,2.608114
2027-06-02 22:15:00,249.0,0.0,2.665311,0.057208,1,5.921.222.296,2.665322
2027-06-02 22:30:00,0.0,0.0,2.665311,0.0,1,8.647.168.422,2.665322
2027-06-02 22:45:00,0.0,254.0,2.732249,0.066938,1,1.411.073.697,2.73226
2027-06-02 23:00:00,0.0,254.0,2.799187,0.066938,1,1.271.009.969,2.799198
2027-06-02 23:15:00,0.0,254.0,2.866124,0.066938,1,1.559.356.811,2.866136
2027-06-02 23:30:00,0.0,254.0,2.933062,0.066938,1,1.490.882.286,2.933074
2027-06-02 23:45:00,0.0,254.0,3.0,0.066938,1,1.397.163.081,3.000012
2027-06-03 00:00:00,0.0,0.0,3.0,0.0,0.999682192,1.828.136.375,3.000012
2027-06-03 00:15:00,0.0,0.0,3.0,0.0,0.999682192,1.216.364.247,3.000012
2027-06-03 00:30:00,0.0,0.0,3.0,0.0,0.999682192,1.216.289.348,3.000012
2027-06-03 00:45:00,0.0,0.0,3.0,0.0,0.999682192,1.103.771.913,3.000012
2027-06-03 01:00:00,0.0,0.0,3.0,0.0,0.999682192,1.077.847.258,3.000012
2027-06-03 01:15:00,42.351227,0.0,3.009733,0.009733,0.999682192,7.038.448.052,3.009745
2027-06-03 01:30:00,249.0,0.0,3.066959,0.057226,0.999682192,5.455.523.163,3.066971
2027-06-03 01:45:00,0.0,0.0,3.066959,0.0,0.999682192,7.517.050.687,3.066971
2027-06-03 02:00:00,0.0,0.0,3.066959,0.0,0.999682192,7.266.317.359,3.066971
2027-06-03 02:15:00,0.0,0.0,3.066959,0.0,0.999682192,8.979.994.206,3.066971
2027-06-03 02:30:00,0.0,0.0,3.066959,0.0,0.999682192,1.159.622.484,3.066971
2027-06-03 02:45:00,0.0,254.0,3.133918,0.066959,0.999682192,1.588.058.404,3.1339300000000003
2027-06-03 03:00:00,0.0,0.0,3.133918,0.0,0.999682192,1.165.596.029,3.1339300000000003
2027-06-03 03:15:00,0.0,0.0,3.133918,0.0,0.999682192,9.716.129.916,3.1339300000000003
2027-06-03 03:30:00,0.0,0.0,3.133918,0.0,0.999682192,7.888.583.521,3.1339300000000003
2027-06-03 03:45:00,0.0,0.0,3.133918,0.0,0.999682192,9.043.876.798,3.1339300000000003
2027-06-03 04:00:00,0.0,0.0,3.133918,0.0,0.999682192,7.754.167.236,3.1339300000000003
2027-06-03 04:15:00,0.0,0.0,3.133918,0.0,0.999682192,6.923.874.445,3.1339300000000003
2027-06-03 04:30:00,0.0,0.0,3.133918,0.0,0.999682192,6.916.306.111,3.1339300000000003
2027-06-03 04:45:00,0.0,0.0,3.133918,0.0,0.999682192,815.144.946,3.1339300000000003
2027-06-03 05:00:00,0.0,0.0,3.133918,0.0,0.999682192,111.895.064,3.1339300000000003
2027-06-03 05:15:00,0.0,0.0,3.133918,0.0,0.999682192,1.025.235.583,3.1339300000000003
2027-06-03 05:30:00,0.0,0.0,3.133918,0.0,0.999682192,1.063.043.029,3.1339300000000003
2027-06-03 05:45:00,0.0,0.0,3.133918,0.0,0.999682192,1.147.457.263,3.1339300000000003
2027-06-03 06:00:00,0.0,0.0,3.133918,0.0,0.999682192,1.246.490.088,3.1339300000000003
2027-06-03 06:15:00,0.0,0.0,3.133918,0.0,0.999682192,1.066.331.014,3.1339300000000003
2027-06-03 06:30:00,0.0,0.0,3.133918,0.0,0.999682192,1.021.942.758,3.1339300000000003
2027-06-03 06:45:00,0.0,0.0,3.133918,0.0,0.999682192,1.099.570.151,3.1339300000000003
2027-06-03 07:00:00,0.0,0.0,3.133918,0.0,0.999682192,1.025.783.849,3.1339300000000003
2027-06-03 07:15:00,0.0,0.0,3.133918,0.0,0.999682192,9.741.827.452,3.1339300000000003
2027-06-03 07:30:00,0.0,0.0,3.133918,0.0,0.999682192,9.855.426.209,3.1339300000000003
2027-06-03 07:45:00,0.0,0.0,3.133918,0.0,0.999682192,1.051.871.555,3.1339300000000003
2027-06-03 08:00:00,0.0,0.0,3.133918,0.0,0.999682192,6.510.497.989,3.1339300000000003
2027-06-03 08:15:00,0.0,0.0,3.133918,0.0,0.999682192,8.383.056.843,3.1339300000000003
2027-06-03 08:30:00,249.0,0.0,3.191144,0.057226,0.999682192,-4.825.458.206,3.1911560000000003
2027-06-03 08:45:00,249.0,0.0,324.837,0.057226,0.999682192,335.284.916,3.2483820000000003
2027-06-03 09:00:00,9.749983,0.0,3.250611,0.002241,0.999682192,5.634.505.965,3.2506230000000005
2027-06-03 09:15:00,249.0,0.0,3.307836,0.057226,0.999682192,3.666.643.487,3.3078490000000005
2027-06-03 09:30:00,249.0,0.0,3.365062,0.057226,0.999682192,351.186.253,3.3650750000000005
2027-06-03 09:45:00,0.0,0.0,3.365062,0.0,0.999682192,6.377.465.621,3.3650750000000005
2027-06-03 10:00:00,0.0,0.0,3.365062,0.0,0.999682192,6.028.627.418,3.3650750000000005
2027-06-03 10:15:00,0.0,0.0,3.365062,0.0,0.999682192,7.582.911.786,3.3650750000000005
2027-06-03 10:30:00,0.0,0.0,3.365062,0.0,0.999682192,6.735.393.199,3.3650750000000005
2027-06-03 10:45:00,249.0,0.0,3.422288,0.057226,0.999682192,5.214.585.573,3.4223010000000005
2027-06-03 11:00:00,0.0,0.0,3.422288,0.0,0.999682192,6.558.055.887,3.4223010000000005
2027-06-03 11:15:00,0.0,0.0,3.422288,0.0,0.999682192,6.455.372.908,3.4223010000000005
2027-06-03 11:30:00,0.0,0.0,3.422288,0.0,0.999682192,6.573.447.215,3.4223010000000005
2027-06-03 11:45:00,0.0,0.0,3.422288,0.0,0.999682192,8.885.606.664,3.4223010000000005
2027-06-03 12:00:00,0.0,254.0,3.489247,0.066959,0.999682192,1.465.140.963,3.4892600000000007
2027-06-03 12:15:00,249.0,0.0,3.546473,0.057226,0.999682192,2.128.534.014,3.5464860000000007
2027-06-03 12:30:00,249.0,0.0,3.603699,0.057226,0.999682192,5.607.022.357,3.6037120000000007
2027-06-03 12:45:00,0.0,0.0,3.603699,0.0,0.999682192,1.069.472.426,3.6037120000000007
2027-06-03 13:00:00,0.0,0.0,3.603699,0.0,0.999682192,7.590.491.643,3.6037120000000007
2027-06-03 13:15:00,0.0,0.0,3.603699,0.0,0.999682192,9.257.436.793,3.6037120000000007
2027-06-03 13:30:00,249.0,0.0,3.660925,0.057226,0.999682192,5.487.289.885,3.6609380000000007
2027-06-03 13:45:00,0.0,0.0,3.660925,0.0,0.999682192,5.763.927.011,3.6609380000000007
2027-06-03 14:00:00,0.0,0.0,3.660925,0.0,0.999682192,8.816.173.422,3.6609380000000007
2027-06-03 14:15:00,0.0,0.0,3.660925,0.0,0.999682192,752.961.426,3.6609380000000007
2027-06-03 14:30:00,0.0,0.0,3.660925,0.0,0.999682192,1.055.118.979,3.6609380000000007
2027-06-03 14:45:00,0.0,245.680118,3.725691,0.064766,0.999682192,1.119.840.103,3.725704000000001
2027-06-03 15:00:00,0.0,0.0,3.725691,0.0,0.999682192,7.650.999.137,3.725704000000001
2027-06-03 15:15:00,249.0,0.0,3.782916,0.057226,0.999682192,3.973.557.407,3.782930000000001
2027-06-03 15:30:00,249.0,0.0,3.840142,0.057226,0.999682192,4.905.732.326,3.840156000000001
2027-06-03 15:45:00,0.0,0.0,3.840142,0.0,0.999682192,7.984.541.653,3.840156000000001
2027-06-03 16:00:00,0.0,0.0,3.840142,0.0,0.999682192,5.768.426.759,3.840156000000001
2027-06-03 16:15:00,249.0,0.0,3.897368,0.057226,0.999682192,433.989.911,3.897382000000001
2027-06-03 16:30:00,0.0,194.659941,3.948684,0.051316,0.999682192,119.769.231,3.9486980000000007
2027-06-03 16:45:00,0.0,0.0,3.948684,0.0,0.999682192,9.878.955.109,3.9486980000000007
2027-06-03 17:00:00,0.0,0.0,3.948684,0.0,0.999682192,1.172.629.694,3.9486980000000007
2027-06-03 17:15:00,0.0,0.0,3.948684,0.0,0.999682192,1.125.635.617,3.9486980000000007
2027-06-03 17:30:00,0.0,0.0,3.948684,0.0,0.999682192,1.193.476.029,3.9486980000000007
2027-06-03 17:45:00,0.0,0.0,3.948684,0.0,0.999682192,1.140.001.048,3.9486980000000007
2027-06-03 18:00:00,0.0,0.0,3.948684,0.0,0.999682192,1.027.154.976,3.9486980000000007
2027-06-03 18:15:00,0.0,0.0,3.948684,0.0,0.999682192,1.104.284.342,3.9486980000000007
2027-06-03 18:30:00,0.0,0.0,3.948684,0.0,0.999682192,1.074.255.756,3.9486980000000007
2027-06-03 18:45:00,0.0,0.0,3.948684,0.0,0.999682192,1.061.699.673,3.9486980000000007
2027-06-03 19:00:00,22.328509,0.0,4.0,0.051316,0.999682192,6.014.072.664,4.000014000000001
2027-06-03 19:15:00,0.0,0.0,4.0,0.0,0.999682192,9.101.133.642,4.000014000000001
2027-06-03 19:30:00,0.0,0.0,4.0,0.0,0.999682192,9.167.527.105,4.000014000000001
2027-06-03 19:45:00,0.0,118.680118,4.031286,0.031286,0.999682192,1.381.246.303,4.031300000000001
2027-06-03 20:00:00,0.0,0.0,4.031286,0.0,0.999682192,1.325.505.892,4.031300000000001
2027-06-03 20:15:00,0.0,0.0,4.031286,0.0,0.999682192,1.408.265.532,4.031300000000001
2027-06-03 20:30:00,0.0,254.0,4.098245,0.066959,0.999682192,1.778.158.637,4.0982590000000005
2027-06-03 20:45:00,0.0,0.0,4.098245,0.0,0.999682192,1.275.015.379,4.0982590000000005
2027-06-03 21:00:00,0.0,0.0,4.098245,0.0,0.999682192,1.573.250.143,4.0982590000000005
2027-06-03 21:15:00,0.0,0.0,4.098245,0.0,0.999682192,1.553.493.887,4.0982590000000005
2027-06-03 21:30:00,0.0,0.0,4.098245,0.0,0.999682192,1.449.571.028,4.0982590000000005
2027-06-03 21:45:00,0.0,0.0,4.098245,0.0,0.999682192,1.268.428.808,4.0982590000000005
2027-06-03 22:00:00,0.0,0.0,4.098245,0.0,0.999682192,122.048.604,4.0982590000000005
2027-06-03 22:15:00,0.0,254.0,4.165204,0.066959,0.999682192,1.697.912.173,4.165218
2027-06-03 22:30:00,0.0,254.0,4.232164,0.066959,0.999682192,1.723.718.025,4.232177
2027-06-03 22:45:00,0.0,0.0,4.232164,0.0,0.999682192,1.494.695.261,4.232177
2027-06-03 23:00:00,0.0,0.0,4.232164,0.0,0.999682192,1.217.813.846,4.232177
