datetime;loading_MW;unloading_MW;YearlyEfc_counter;efc_per_timestep;curren state of health;intraday_price_EUR_per_MWh
29.06.2027 19:45;0;0;4.273.047;0;0.995569034;1.090.871.637
29.06.2027 20:00;0;0;4.273.047;0;0.995569034;1.216.505.981
29.06.2027 20:15;0;0;4.273.047;0;0.995569034;1.102.750.971
29.06.2027 20:30;0;0;4.273.047;0;0.995569034;9.906.291.221
29.06.2027 20:45;0;0;4.273.047;0;0.995569034;8.836.645.259
29.06.2027 21:00;0;0;4.273.047;0;0.995569034;997.337.261
29.06.2027 21:15;0;0;4.273.047;0;0.995569034;9.776.680.045
29.06.2027 21:30;0;0;4.273.047;0;0.995569034;1.034.340.745
29.06.2027 21:45;0;254;42.797.706;0.067236;0.995569034;1.636.293.858
29.06.2027 22:00;0;0;42.797.706;0;0.995569034;1.040.066.084
29.06.2027 22:15;0;254;42.864.941;0.067236;0.995569034;1.521.024.259
29.06.2027 22:30;0;254;42.932.177;0.067236;0.995569034;2.020.594.222
29.06.2027 22:45;0;0;42.932.177;0;0.995569034;1.428.600.244
29.06.2027 23:00;0;0;42.932.177;0;0.995569034;1.374.499.562
29.06.2027 23:15;0;20.742.647;42.937.668;0.005491;0.995569034;1.710.203.801
29.06.2027 23:30;0;254;43.004.904;0.067236;0.995569034;2.195.796.314
29.06.2027 23:45;0;0;43.004.904;0;0.995569034;1.571.695.684
30.06.2027 00:00;0;254;43.072.139;0.067236;0.995569034;1.751.388.306
30.06.2027 00:15;0;0;43.072.139;0;0.995569034;1.047.726.256
30.06.2027 00:30;0;0;43.072.139;0;0.995569034;7.434.271.458
30.06.2027 00:45;0;0;43.072.139;0;0.995569034;1.271.118.286
30.06.2027 01:00;0;0;43.072.139;0;0.995569034;9.455.524.798
30.06.2027 01:15;0;0;43.072.139;0;0.995569034;1.165.985.508
30.06.2027 01:30;0;0;43.072.139;0;0.995569034;1.163.852.593
30.06.2027 01:45;0;0;43.072.139;0;0.995569034;1.386.318.746
30.06.2027 02:00;0;0;43.072.139;0;0.995569034;1.304.255.098
30.06.2027 02:15;0;0;43.072.139;0;0.995569034;1.114.566.007
30.06.2027 02:30;0;0;43.072.139;0;0.995569034;1.063.207.578
30.06.2027 02:45;0;0;43.072.139;0;0.995569034;1.231.962.989
30.06.2027 03:00;0;0;43.072.139;0;0.995569034;1.163.990.869
30.06.2027 03:15;0;0;43.072.139;0;0.995569034;1.159.695.079
30.06.2027 03:30;0;0;43.072.139;0;0.995569034;1.108.503.274
30.06.2027 03:45;0;254;43.139.375;0.067236;0.995569034;1.607.695.972
30.06.2027 04:00;0;0;43.139.375;0;0.995569034;1.390.498.153
30.06.2027 04:15;0;0;43.139.375;0;0.995569034;1.301.342.073
30.06.2027 04:30;0;0;43.139.375;0;0.995569034;1.015.916.784
30.06.2027 04:45;0;0;43.139.375;0;0.995569034;1.081.659.541
30.06.2027 05:00;0;0;43.139.375;0;0.995569034;113.757.925
30.06.2027 05:15;0;0;43.139.375;0;0.995569034;881.437.698
30.06.2027 05:30;0;0;43.139.375;0;0.995569034;1.119.165.429
30.06.2027 05:45;0;0;43.139.375;0;0.995569034;9.510.095.621
30.06.2027 06:00;0;0;43.139.375;0;0.995569034;1.070.522.751
30.06.2027 06:15;0;0;43.139.375;0;0.995569034;1.012.099.891
30.06.2027 06:30;0;0;43.139.375;0;0.995569034;1.178.855.593
30.06.2027 06:45;0;0;43.139.375;0;0.995569034;4.869.922.168
30.06.2027 07:00;0;0;43.139.375;0;0.995569034;9.224.544.269
30.06.2027 07:15;0;0;43.139.375;0;0.995569034;9.825.642.603
30.06.2027 07:30;0;0;43.139.375;0;0.995569034;1.089.340.109
30.06.2027 07:45;0;0;43.139.375;0;0.995569034;6.655.525.843
30.06.2027 08:00;0;0;43.139.375;0;0.995569034;7.969.386.549
30.06.2027 08:15;0;0;43.139.375;0;0.995569034;5.294.346.917
30.06.2027 08:30;0;0;43.139.375;0;0.995569034;752.942.413
30.06.2027 08:45;227.824.386;0;43.191.951;0.052576;0.995569034;1.821.728.411
30.06.2027 09:00;0;1.616.955;43.234.753;0.042802;0.995569034;906.992.233
30.06.2027 09:15;0;0;43.234.753;0;0.995569034;8.042.131.513
30.06.2027 09:30;0;0;43.234.753;0;0.995569034;4.176.475.872
30.06.2027 09:45;249;0;43.292.215;0.057462;0.995569034;-2.396.804.259
30.06.2027 10:00;0;254;43.359.451;0.067236;0.995569034;1.131.073.802
30.06.2027 10:15;0;0;43.359.451;0;0.995569034;3.344.410.836
30.06.2027 10:30;0;0;43.359.451;0;0.995569034;2.728.575.684
30.06.2027 10:45;0;0;43.359.451;0;0.995569034;2.213.813.743
30.06.2027 11:00;0;0;43.359.451;0;0.995569034;4.002.005.493
30.06.2027 11:15;0;0;43.359.451;0;0.995569034;2.183.503.533
30.06.2027 11:30;0;0;43.359.451;0;0.995569034;1.120.406.807
30.06.2027 11:45;0;0;43.359.451;0;0.995569034;8.665.108.646
30.06.2027 12:00;0;0;43.359.451;0;0.995569034;0.462745778
30.06.2027 12:15;0;0;43.359.451;0;0.995569034;4.032.110.592
30.06.2027 12:30;0;0;43.359.451;0;0.995569034;843.964.074
30.06.2027 12:45;249;0;43.416.913;0.057462;0.995569034;-1.789.977.821
30.06.2027 13:00;249;0;43.474.375;0.057462;0.995569034;-2.650.195.953
30.06.2027 13:15;249;0;43.531.837;0.057462;0.995569034;-3.172.258.893
30.06.2027 13:30;249;0;435.893;0.057462;0.995569034;-2.422.201.044
30.06.2027 13:45;0;0;435.893;0;0.995569034;0.116307824
30.06.2027 14:00;249;0;43.646.762;0.057462;0.995569034;-8.103.752.132
30.06.2027 14:15;249;0;43.704.224;0.057462;0.995569034;-1.867.355.048
30.06.2027 14:30;249;0;43.761.686;0.057462;0.995569034;-1.780.448.266
30.06.2027 14:45;0;0;43.761.686;0;0.995569034;0.575698092
30.06.2027 15:00;0;0;43.761.686;0;0.995569034;-2.644.019.602
30.06.2027 15:15;174.639.474;0;43.801.988;0.040302;0.995569034;-5.873.813.044
30.06.2027 15:30;249;0;43.859.451;0.057462;0.995569034;-5.970.537.459
30.06.2027 15:45;0;0;43.859.451;0;0.995569034;-4.654.513.878
30.06.2027 16:00;0;0;43.859.451;0;0.995569034;1.325.737.505
30.06.2027 16:15;0;0;43.859.451;0;0.995569034;3.917.647.607
30.06.2027 16:30;0;0;43.859.451;0;0.995569034;3.646.887.232
30.06.2027 16:45;0;0;43.859.451;0;0.995569034;0.363672967
30.06.2027 17:00;0;0;43.859.451;0;0.995569034;1.177.425.584
30.06.2027 17:15;0;0;43.859.451;0;0.995569034;2.094.977.763
30.06.2027 17:30;0;0;43.859.451;0;0.995569034;5.958.235.459
30.06.2027 17:45;0;254;43.926.686;0.067236;0.995569034;1.153.178.799
30.06.2027 18:00;42.351.227;0;4.393.646;0.009773;0.995569034;1.682.260.425
30.06.2027 18:15;0;0;4.393.646;0;0.995569034;5.022.064.349
30.06.2027 18:30;249;0;43.993.922;0.057462;0.995569034;-4.281.409.301
30.06.2027 18:45;0;0;43.993.922;0;0.995569034;4.945.204.506
30.06.2027 19:00;0;0;43.993.922;0;0.995569034;6.065.958.617
30.06.2027 19:15;0;0;43.993.922;0;0.995569034;1.043.190.441
30.06.2027 19:30;0;0;43.993.922;0;0.995569034;1.116.861.282
30.06.2027 19:45;0;0;43.993.922;0;0.995569034;1.235.159.481
30.06.2027 20:00;0;13.161.894;44.028.763;0.034841;0.995569034;1.343.314.753
30.06.2027 20:15;0;0;44.028.763;0;0.995569034;1.246.105.219
30.06.2027 20:30;0;0;44.028.763;0;0.995569034;1.008.984.176
30.06.2027 20:45;0;254;44.095.998;0.067236;0.995569034;1.443.878.646
30.06.2027 21:00;0;0;44.095.998;0;0.995569034;1.307.806.499
30.06.2027 21:15;0;254;44.163.234;0.067236;0.995569034;1.434.222.336
30.06.2027 21:30;0;254;4.423.047;0.067236;0.995569034;1.688.465.583
30.06.2027 21:45;0;254;44.297.706;0.067236;0.995569034;1.542.951.456
30.06.2027 22:00;0;0;44.297.706;0;0.995569034;1.233.834.331
30.06.2027 22:15;0;254;44.364.941;0.067236;0.995569034;1.281.797.841
30.06.2027 22:30;0;254;44.432.177;0.067236;0.995569034;1.228.090.095
30.06.2027 22:45;0;0;44.432.177;0;0.995569034;7.796.357.702
30.06.2027 23:00;0;0;44.432.177;0;0.995569034;1.097.384.921
30.06.2027 23:15;0;0;44.432.177;0;0.995569034;1.010.439.766
30.06.2027 23:30;23.792.896;0;44.437.668;0.005491;0.995569034;8.696.702.523
30.06.2027 23:45;0;254;44.504.904;0.067236;0.995569034;1.053.250.172
01.07.2027 00:00;0;0;44.504.904;0;0.995251595;9.267.603.573
01.07.2027 00:15;0;0;44.504.904;0;0.995251595;1.273.311.121
01.07.2027 00:30;0;0;44.504.904;0;0.995251595;739.029.953
01.07.2027 00:45;0;0;44.504.904;0;0.995251595;7.706.555.179
01.07.2027 01:00;249;0;44.562.385;0.057481;0.995251595;3.680.995.436
01.07.2027 01:15;249;0;44.619.865;0.057481;0.995251595;1.859.192.125
01.07.2027 01:30;249;0;44.677.346;0.057481;0.995251595;6.271.134.446
01.07.2027 01:45;0;0;44.677.346;0;0.995251595;9.557.902.417
01.07.2027 02:00;0;0;44.677.346;0;0.995251595;8.008.994.701
01.07.2027 02:15;249;0;44.734.826;0.057481;0.995251595;6.506.376.196
01.07.2027 02:30;0;0;44.734.826;0;0.995251595;8.412.722.914
01.07.2027 02:45;0;0;44.734.826;0;0.995251595;8.346.785.763
01.07.2027 03:00;0;0;44.734.826;0;0.995251595;8.710.184.482
01.07.2027 03:15;0;254;44.802.084;0.067257;0.995251595;1.283.509.013
01.07.2027 03:30;0;0;44.802.084;0;0.995251595;1.150.118.509
01.07.2027 03:45;0;0;44.802.084;0;0.995251595;1.102.465.891
01.07.2027 04:00;0;0;44.802.084;0;0.995251595;1.182.825.281
01.07.2027 04:15;0;0;44.802.084;0;0.995251595;1.150.110.098
01.07.2027 04:30;0;0;44.802.084;0;0.995251595;1.090.418.666
01.07.2027 04:45;0;0;44.802.084;0;0.995251595;7.247.561.304
01.07.2027 05:00;0;0;44.802.084;0;0.995251595;1.147.357.819
01.07.2027 05:15;0;254;44.869.341;0.067257;0.995251595;1.387.689.988
01.07.2027 05:30;0;0;44.869.341;0;0.995251595;1.117.626.296
01.07.2027 05:45;0;254;44.936.598;0.067257;0.995251595;1.383.452.966
01.07.2027 06:00;0;0;44.936.598;0;0.995251595;1.037.718.149
01.07.2027 06:15;0;1.063.128;44.964.749;0.028151;0.995251595;1.226.630.126
01.07.2027 06:30;0;0;44.964.749;0;0.995251595;8.672.892.461
01.07.2027 06:45;0;0;44.964.749;0;0.995251595;7.101.437.608
01.07.2027 07:00;0;0;44.964.749;0;0.995251595;9.276.438.289
01.07.2027 07:15;0;0;44.964.749;0;0.995251595;7.821.827.082
01.07.2027 07:30;0;0;44.964.749;0;0.995251595;3.931.684.976
01.07.2027 07:45;0;0;44.964.749;0;0.995251595;2.474.679.281
01.07.2027 08:00;0;0;44.964.749;0;0.995251595;0.357765103
01.07.2027 08:15;0;0;44.964.749;0;0.995251595;2.341.209.038
01.07.2027 08:30;249;0;45.022.229;0.057481;0.995251595;-3.214.652.165
01.07.2027 08:45;249;0;4.507.971;0.057481;0.995251595;-405.889.936
01.07.2027 09:00;0;162.346;45.084.009;0.004299;0.995251595;406.870.086
01.07.2027 09:15;0;0;45.084.009;0;0.995251595;2.053.626.175
01.07.2027 09:30;249;0;45.141.489;0.057481;0.995251595;-2.498.564.243
01.07.2027 09:45;0;0;45.141.489;0;0.995251595;1.353.040.201
01.07.2027 10:00;0;0;45.141.489;0;0.995251595;1.037.389.972
01.07.2027 10:15;0;0;45.141.489;0;0.995251595;2.671.245.093
01.07.2027 10:30;0;0;45.141.489;0;0.995251595;2.949.645.245
01.07.2027 10:45;0;0;45.141.489;0;0.995251595;1.518.521.455
01.07.2027 11:00;0;0;45.141.489;0;0.995251595;6.813.451.438
01.07.2027 11:15;0;0;45.141.489;0;0.995251595;5.895.022.355
01.07.2027 11:30;249;0;4.519.897;0.057481;0.995251595;-3.917.488.589
01.07.2027 11:45;0;0;4.519.897;0;0.995251595;0.95446394
01.07.2027 12:00;0;0;4.519.897;0;0.995251595;-0.245901716
01.07.2027 12:15;0;0;4.519.897;0;0.995251595;1.711.186.717
01.07.2027 12:30;0;0;4.519.897;0;0.995251595;2.897.978.229
01.07.2027 12:45;0;0;4.519.897;0;0.995251595;1.288.765.825
01.07.2027 13:00;0;0;4.519.897;0;0.995251595;2.419.169.331
01.07.2027 13:15;0;254;45.266.227;0.067257;0.995251595;5.979.948.327
01.07.2027 13:30;0;0;45.266.227;0;0.995251595;1.542.757.869
01.07.2027 13:45;0;0;45.266.227;0;0.995251595;5.861.501.826
01.07.2027 14:00;0;0;45.266.227;0;0.995251595;2.770.593.305
01.07.2027 14:15;0;0;45.266.227;0;0.995251595;2.195.341.154
01.07.2027 14:30;0;0;45.266.227;0;0.995251595;3.539.858.913
01.07.2027 14:45;0;0;45.266.227;0;0.995251595;7.062.747.843
01.07.2027 15:00;159.870.434;0;45.303.132;0.036905;0.995251595;-0.397372103
01.07.2027 15:15;0;0;45.303.132;0;0.995251595;151.837.396
01.07.2027 15:30;0;0;45.303.132;0;0.995251595;312.123.832
01.07.2027 15:45;249;0;45.360.613;0.057481;0.995251595;-4.925.478.211
01.07.2027 16:00;249;0;45.418.094;0.057481;0.995251595;-1.804.761.884
01.07.2027 16:15;249;0;45.475.574;0.057481;0.995251595;-9.495.240.115
01.07.2027 16:30;249;0;45.533.055;0.057481;0.995251595;-280.837.275
01.07.2027 16:45;0;0;45.533.055;0;0.995251595;-3.665.698.598
01.07.2027 17:00;249;0;45.590.535;0.057481;0.995251595;-1.579.267.475
01.07.2027 17:15;0;0;45.590.535;0;0.995251595;2.056.146.264
01.07.2027 17:30;0;0;45.590.535;0;0.995251595;3.796.785.876
01.07.2027 17:45;0;254;45.657.793;0.067257;0.995251595;6.210.386.121
01.07.2027 18:00;249;0;45.715.273;0.057481;0.995251595;-13.856.458
01.07.2027 18:15;0;114.726.622;45.745.652;0.030379;0.995251595;4.738.004.079
01.07.2027 18:30;249;0;45.803.132;0.057481;0.995251595;-5.204.128.412
01.07.2027 18:45;0;0;45.803.132;0;0.995251595;4.107.404.453
01.07.2027 19:00;0;0;45.803.132;0;0.995251595;2.018.834.654
01.07.2027 19:15;0;0;45.803.132;0;0.995251595;7.679.208.696
01.07.2027 19:30;0;0;45.803.132;0;0.995251595;734.524.674
01.07.2027 19:45;0;0;45.803.132;0;0.995251595;1.173.754.343
01.07.2027 20:00;0;0;45.803.132;0;0.995251595;1.130.511.938
01.07.2027 20:15;0;0;45.803.132;0;0.995251595;1.187.146.422
01.07.2027 20:30;0;254;4.587.039;0.067257;0.995251595;1.492.982.937
01.07.2027 20:45;0;0;4.587.039;0;0.995251595;1.151.004.286
01.07.2027 21:00;0;0;4.587.039;0;0.995251595;1.202.869.613
01.07.2027 21:15;0;0;4.587.039;0;0.995251595;1.392.727.862
01.07.2027 21:30;0;0;4.587.039;0;0.995251595;9.761.331.353
01.07.2027 21:45;0;254;45.937.647;0.067257;0.995251595;146.459.477
01.07.2027 22:00;0;0;45.937.647;0;0.995251595;1.169.463.162
01.07.2027 22:15;0;0;45.937.647;0;0.995251595;9.991.331.271
01.07.2027 22:30;0;254;46.004.904;0.067257;0.995251595;1.614.420.819
01.07.2027 22:45;0;0;46.004.904;0;0.995251595;1.058.909.138
01.07.2027 23:00;0;0;46.004.904;0;0.995251595;1.120.752.959
01.07.2027 23:15;0;0;46.004.904;0;0.995251595;1.145.498.691
01.07.2027 23:30;0;0;46.004.904;0;0.995251595;1.261.186.576
01.07.2027 23:45;0;0;46.004.904;0;0.995251595;9.326.137.169
02.07.2027 00:00;0;0;46.004.904;0;0.995251595;1.660.767.647
02.07.2027 00:15;0;0;46.004.904;0;0.995251595;1.383.212.134
02.07.2027 00:30;0;0;46.004.904;0;0.995251595;1.397.770.345
02.07.2027 00:45;0;0;46.004.904;0;0.995251595;7.433.235.537
02.07.2027 01:00;0;0;46.004.904;0;0.995251595;1.161.105.499
02.07.2027 01:15;0;0;46.004.904;0;0.995251595;1.202.715.204
02.07.2027 01:30;0;0;46.004.904;0;0.995251595;1.128.472.705
02.07.2027 01:45;0;0;46.004.904;0;0.995251595;1.153.884.009
02.07.2027 02:00;0;0;46.004.904;0;0.995251595;1.344.910.695
02.07.2027 02:15;0;254;46.072.161;0.067257;0.995251595;160.062.889
02.07.2027 02:30;0;254;46.139.418;0.067257;0.995251595;1.841.702.452
02.07.2027 02:45;0;0;46.139.418;0;0.995251595;1.230.233.381
02.07.2027 03:00;0;0;46.139.418;0;0.995251595;1.183.311.554
02.07.2027 03:15;0;254;46.206.676;0.067257;0.995251595;1.593.136.609
02.07.2027 03:30;0;0;46.206.676;0;0.995251595;1.335.713.003
02.07.2027 03:45;0;0;46.206.676;0;0.995251595;1.275.651.451
02.07.2027 04:00;0;0;46.206.676;0;0.995251595;1.245.284.778
02.07.2027 04:15;0;254;46.273.933;0.067257;0.995251595;1.780.751.322
02.07.2027 04:30;0;0;46.273.933;0;0.995251595;1.303.654.747
02.07.2027 04:45;0;0;46.273.933;0;0.995251595;1.505.882.982
02.07.2027 05:00;0;0;46.273.933;0;0.995251595;1.271.504.308
02.07.2027 05:15;0;0;46.273.933;0;0.995251595;1.492.202.827
02.07.2027 05:30;0;0;46.273.933;0;0.995251595;136.702.226
02.07.2027 05:45;0;0;46.273.933;0;0.995251595;1.285.615.425
02.07.2027 06:00;0;0;46.273.933;0;0.995251595;1.360.010.489
02.07.2027 06:15;0;0;46.273.933;0;0.995251595;1.290.815.774
02.07.2027 06:30;0;0;46.273.933;0;0.995251595;1.281.665.326
02.07.2027 06:45;0;0;46.273.933;0;0.995251595;1.228.846.006
02.07.2027 07:00;0;0;46.273.933;0;0.995251595;1.398.051.508
02.07.2027 07:15;0;0;46.273.933;0;0.995251595;1.445.756.901
02.07.2027 07:30;0;0;46.273.933;0;0.995251595;1.339.399.224
02.07.2027 07:45;0;110.274.022;46.303.132;0.0292;0.995251595;1.530.278.414
02.07.2027 08:00;0;0;46.303.132;0;0.995251595;1.309.076.339
02.07.2027 08:15;0;0;46.303.132;0;0.995251595;114.883.369
02.07.2027 08:30;0;0;46.303.132;0;0.995251595;5.178.918.301
02.07.2027 08:45;0;0;46.303.132;0;0.995251595;7.861.160.986
02.07.2027 09:00;0;0;46.303.132;0;0.995251595;1.002.787.084
02.07.2027 09:15;0;0;46.303.132;0;0.995251595;778.283.426
02.07.2027 09:30;0;0;46.303.132;0;0.995251595;7.198.594.137
02.07.2027 09:45;0;0;46.303.132;0;0.995251595;4.545.649.939
02.07.2027 10:00;0;0;46.303.132;0;0.995251595;6.979.683.994
02.07.2027 10:15;0;0;46.303.132;0;0.995251595;4.247.549.995
02.07.2027 10:30;0;0;46.303.132;0;0.995251595;371.473.836
02.07.2027 10:45;0;0;46.303.132;0;0.995251595;144.379.107
02.07.2027 11:00;0;0;46.303.132;0;0.995251595;5.520.165.124
02.07.2027 11:15;0;0;46.303.132;0;0.995251595;5.116.403.494
02.07.2027 11:30;249;0;46.360.613;0.057481;0.995251595;-1.422.266.028
02.07.2027 11:45;249;0;46.418.094;0.057481;0.995251595;-4.062.217.996
02.07.2027 12:00;0;0;46.418.094;0;0.995251595;7.309.223.406
02.07.2027 12:15;0;0;46.418.094;0;0.995251595;1.608.169.569
02.07.2027 12:30;0;0;46.418.094;0;0.995251595;118.939.572
02.07.2027 12:45;1000;0;46.475.574;0.057481;0.995251595;-5.424.863.805
02.07.2027 13:00;173.948.637;0;4.651.573;0.040155;0.995251595;6.235.471.784
02.07.2027 13:15;249;0;4.657.321;0.057481;0.995251595;2.849.940.972
02.07.2027 13:30;0;0;4.657.321;0;0.995251595;4.321.819.457
02.07.2027 13:45;249;0;46.630.691;0.057481;0.995251595;1.765.341.557
02.07.2027 14:00;0;0;46.630.691;0;0.995251595;1.771.663.098
02.07.2027 14:15;249;0;46.688.171;0.057481;0.995251595;-3.801.993.139
02.07.2027 14:30;249;0;46.745.652;0.057481;0.995251595;3.971.664.171
02.07.2027 14:45;0;0;46.745.652;0;0.995251595;2.107.019.342
02.07.2027 15:00;0;0;46.745.652;0;0.995251595;4.704.947.928
02.07.2027 15:15;249;0;46.803.132;0.057481;0.995251595;-1.223.286.139
02.07.2027 15:30;0;0;46.803.132;0;0.995251595;9.884.195.788
02.07.2027 15:45;0;2.170.782;46.860.613;0.057481;0.995251595;1.019.349.728
02.07.2027 16:00;249;0;46.918.094;0.057481;0.995251595;1.031.698.511
02.07.2027 16:15;0;0;46.918.094;0;0.995251595;7.007.409.586
02.07.2027 16:30;0;0;46.918.094;0;0.995251595;8.576.148.457
02.07.2027 16:45;0;0;46.918.094;0;0.995251595;1.347.219.912
02.07.2027 17:00;0;0;46.918.094;0;0.995251595;7.318.167.591
02.07.2027 17:15;0;0;46.918.094;0;0.995251595;9.852.374.908
02.07.2027 17:30;0;0;46.918.094;0;0.995251595;1.105.864.843
02.07.2027 17:45;0;254;46.985.351;0.067257;0.995251595;149.674.521
02.07.2027 18:00;0;0;46.985.351;0;0.995251595;1.349.860.994
02.07.2027 18:15;0;254;47.052.608;0.067257;0.995251595;1.691.153.908
02.07.2027 18:30;0;254;47.119.865;0.067257;0.995251595;175.049.527
02.07.2027 18:45;0;254;47.187.122;0.067257;0.995251595;166.906.078
02.07.2027 19:00;0;0;47.187.122;0;0.995251595;1.069.488.558
02.07.2027 19:15;0;254;4.725.438;0.067257;0.995251595;1.468.360.501
02.07.2027 19:30;0;184.117.622;47.303.132;0.048753;0.995251595;1.435.963.468
02.07.2027 19:45;0;0;47.303.132;0;0.995251595;1.184.362.455
02.07.2027 20:00;0;0;47.303.132;0;0.995251595;1.073.151.964
02.07.2027 20:15;0;0;47.303.132;0;0.995251595;1.092.575.088
02.07.2027 20:30;0;0;47.303.132;0;0.995251595;1.159.408.155
02.07.2027 20:45;0;254;4.737.039;0.067257;0.995251595;1.571.900.794
02.07.2027 21:00;0;0;4.737.039;0;0.995251595;1.303.943.976
02.07.2027 21:15;0;0;4.737.039;0;0.995251595;9.529.160.494
02.07.2027 21:30;0;0;4.737.039;0;0.995251595;1.104.598
02.07.2027 21:45;0;1.801.564;47.418.094;0.047704;0.995251595;1.295.790.271
02.07.2027 22:00;0;0;47.418.094;0;0.995251595;1.286.872.589
02.07.2027 22:15;0;0;47.418.094;0;0.995251595;102.819.954
02.07.2027 22:30;0;0;47.418.094;0;0.995251595;9.096.556.689
02.07.2027 22:45;0;0;47.418.094;0;0.995251595;8.113.589.353
02.07.2027 23:00;0;0;47.418.094;0;0.995251595;9.820.229.078
02.07.2027 23:15;0;0;47.418.094;0;0.995251595;9.706.699.459
02.07.2027 23:30;188.026.841;0;47.461.499;0.043405;0.995251595;5.980.597.075
02.07.2027 23:45;0;1.639.218;47.504.904;0.043405;0.995251595;1.257.929.012
03.07.2027 00:00;249;0;47.562.403;0.057499;0.994933787;555.008.355
03.07.2027 00:15;249;0;47.619.902;0.057499;0.994933787;7.738.539.687
03.07.2027 00:30;0;10.072.825;47.646.582;0.026681;0.994933787;126.431.393
03.07.2027 00:45;0;0;47.646.582;0;0.994933787;1.002.918.907
03.07.2027 01:00;0;0;47.646.582;0;0.994933787;1.021.382.278
03.07.2027 01:15;249;0;47.704.081;0.057499;0.994933787;-102.337.634
03.07.2027 01:30;249;0;4.776.158;0.057499;0.994933787;7.650.026.592
03.07.2027 01:45;0;0;4.776.158;0;0.994933787;1.051.256.225
03.07.2027 02:00;249;0;47.819.079;0.057499;0.994933787;8.182.958.066
03.07.2027 02:15;0;0;47.819.079;0;0.994933787;9.006.431.521
03.07.2027 02:30;0;0;47.819.079;0;0.994933787;1.110.103.479
03.07.2027 02:45;0;0;47.819.079;0;0.994933787;1.154.015.372
03.07.2027 03:00;0;0;47.819.079;0;0.994933787;1.019.654.743
03.07.2027 03:15;179.662.767;0;47.860.567;0.041488;0.994933787;8.863.148.255
03.07.2027 03:30;0;0;47.860.567;0;0.994933787;1.073.437.965
03.07.2027 03:45;0;0;47.860.567;0;0.994933787;123.943.453
03.07.2027 04:00;0;0;47.860.567;0;0.994933787;1.081.616.329
03.07.2027 04:15;0;0;47.860.567;0;0.994933787;1.355.833.386
03.07.2027 04:30;0;12.529.275;47.893.754;0.033187;0.994933787;1.438.045.682
03.07.2027 04:45;0;0;47.893.754;0;0.994933787;1.432.166.626
03.07.2027 05:00;0;0;47.893.754;0;0.994933787;1.118.841.401
03.07.2027 05:15;0;0;47.893.754;0;0.994933787;1.311.223.081
03.07.2027 05:30;0;0;47.893.754;0;0.994933787;1.409.257.666
03.07.2027 05:45;0;254;47.961.033;0.067279;0.994933787;1.636.096.814
03.07.2027 06:00;0;254;48.028.311;0.067279;0.994933787;1.485.369.663
03.07.2027 06:15;0;254;4.809.559;0.067279;0.994933787;1.499.567.203
03.07.2027 06:30;0;0;4.809.559;0;0.994933787;1.316.224.082
03.07.2027 06:45;0;0;4.809.559;0;0.994933787;1.209.670.512
03.07.2027 07:00;0;254;48.162.869;0.067279;0.994933787;1.642.083.034
03.07.2027 07:15;0;0;48.162.869;0;0.994933787;140.290.847
03.07.2027 07:30;0;0;48.162.869;0;0.994933787;1.231.225.515
03.07.2027 07:45;0;0;48.162.869;0;0.994933787;1.066.454.311
03.07.2027 08:00;0;0;48.162.869;0;0.994933787;9.367.245.621
03.07.2027 08:15;0;0;48.162.869;0;0.994933787;1.048.774.507
03.07.2027 08:30;0;0;48.162.869;0;0.994933787;9.802.378.733
03.07.2027 08:45;0;0;48.162.869;0;0.994933787;5.617.622.404
03.07.2027 09:00;249;0;48.220.368;0.057499;0.994933787;-6.007.952.776
03.07.2027 09:15;249;0;48.277.867;0.057499;0.994933787;3.213.170.302
03.07.2027 09:30;0;6.603.275;48.295.357;0.017491;0.994933787;9.852.899.206
03.07.2027 09:45;0;0;48.295.357;0;0.994933787;3.888.619.912
03.07.2027 10:00;249;0;48.352.856;0.057499;0.994933787;1.589.539.115
03.07.2027 10:15;249;0;48.410.355;0.057499;0.994933787;2.663.745.898
03.07.2027 10:30;0;0;48.410.355;0;0.994933787;6.667.294.326
03.07.2027 10:45;0;0;48.410.355;0;0.994933787;7.374.781.449
03.07.2027 11:00;0;0;48.410.355;0;0.994933787;7.226.820.981
03.07.2027 11:15;0;0;48.410.355;0;0.994933787;5.316.395.106
03.07.2027 11:30;0;0;48.410.355;0;0.994933787;6.239.439.167
03.07.2027 11:45;249;0;48.467.854;0.057499;0.994933787;6.488.491.283
03.07.2027 12:00;0;0;48.467.854;0;0.994933787;7.528.543.769
03.07.2027 12:15;249;0;48.525.353;0.057499;0.994933787;2.247.124.553
03.07.2027 12:30;249;0;48.582.852;0.057499;0.994933787;3.324.842.406
03.07.2027 12:45;0;0;48.582.852;0;0.994933787;5.529.700.441
03.07.2027 13:00;0;0;48.582.852;0;0.994933787;5.776.589.682
03.07.2027 13:15;0;0;48.582.852;0;0.994933787;9.670.321.215
03.07.2027 13:30;0;0;48.582.852;0;0.994933787;8.393.645.366
03.07.2027 13:45;249;0;48.640.351;0.057499;0.994933787;1.168.974.585
03.07.2027 14:00;249;0;4.869.785;0.057499;0.994933787;3.830.609.461
03.07.2027 14:15;0;0;4.869.785;0;0.994933787;5.257.253.093
03.07.2027 14:30;0;0;4.869.785;0;0.994933787;5.189.890.542
03.07.2027 14:45;0;0;4.869.785;0;0.994933787;8.068.198.938
03.07.2027 15:00;0;0;4.869.785;0;0.994933787;6.391.025.937
03.07.2027 15:15;0;0;4.869.785;0;0.994933787;7.833.928.581
